  56.83559,1538486840.60452
  36.38184,1538486842.05884
  81.71379,1538486844.30352
  87.21012,1538486846.57160
  90.78245,1538486848.08338
  78.06850,1538486850.24902
  72.78364,1538486852.45481
  59.29529,1538486854.62958
  56.71515,1538486856.08586
  58.43439,1538486858.37036
  56.46967,1538486860.51495
  56.46617,1538486862.05713
  71.29248,1538486864.25357
  59.68944,1538486866.43594
  57.92349,1538486868.71758
  63.84404,1538486870.31551
  66.92285,1538486872.52620
  67.21425,1538486874.05868
  78.78025,1538486876.17382
  95.28689,1538486878.39928
  90.15676,1538486880.60932
  80.88331,1538486882.18928
  95.86586,1538486884.42210
  74.91647,1538486886.63780
  66.85732,1538486888.20252
  73.02982,1538486890.41110
  74.24271,1538486892.56303
  64.23402,1538486894.13601
  61.28713,1538486896.30870
  59.80525,1538486898.39208
  62.58999,1538486900.60179
  67.77690,1538486902.09439
  68.53241,1538486904.22244
  71.31841,1538486906.43213
  73.27075,1538486908.68001
  66.11061,1538486910.19198
  57.83414,1538486912.41005
  57.27175,1538486914.61589
  55.59191,1538486916.16970
  54.97402,1538486918.41406
  52.40548,1538486920.60256
  54.00819,1538486922.06710
  47.61147,1538486924.29722
  44.47848,1538486926.46565
  44.52554,1538486928.03336
  70.31622,1538486930.28255
  74.47289,1538486932.53879
  71.40511,1538486934.06301
  64.47159,1538486936.27137
  54.15107,1538486938.49957
  70.56992,1538486940.01623
  53.97892,1538486942.23590
  59.24926,1538486944.43665
  69.45550,1538486946.66896
  63.89519,1538486948.24356
  62.30314,1538486950.39750
  67.83483,1538486952.56485
  77.08430,1538486954.05804
  75.92205,1538486956.19216
  80.68182,1538486958.40055
  88.66518,1538486960.66207
  96.77771,1538486962.09732
 102.56576,1538486964.28038
  83.61158,1538486966.56793
  58.28642,1538486968.11108
  61.17969,1538486970.37308
  71.65677,1538486972.58448
  63.34448,1538486974.10081
  65.37772,1538486976.29900
  66.13353,1538486978.45521
  68.01346,1538486980.66931
  68.88967,1538486982.19129
  69.11713,1538486984.41838
  68.36877,1538486986.59133
  67.56849,1538486988.08906
  67.62008,1538486990.35022
  67.40776,1538486992.49631
  66.85031,1538486994.65288
  65.26608,1538486996.21737
  62.78009,1538486998.40151
  62.15745,1538487000.68372
  59.61640,1538487002.18504
  50.02873,1538487004.34233
  43.56462,1538487006.55038
  66.23549,1538487008.06616
  69.66503,1538487010.31376
  49.86514,1538487012.55255
  48.26073,1538487014.08995
  67.38788,1538487016.26889
  55.97255,1538487018.49864
  64.85343,1538487020.02642
  56.10704,1538487022.25633
  64.12887,1538487024.52321
  67.41210,1538487026.00333
  76.42583,1538487028.10380
  73.26917,1538487030.30005
  76.90846,1538487032.53992
  81.41984,1538487034.04996
  82.31511,1538487036.34362
  77.83767,1538487038.56357
  89.08129,1538487040.12361
  72.65081,1538487042.31830
  59.90147,1538487044.43435
  65.71598,1538487046.55460
  68.61234,1538487048.04262
  69.24529,1538487050.18468
  67.70354,1538487052.38445
  60.33958,1538487054.60481
  61.76437,1538487056.13592
  64.19161,1538487058.37032
  64.56212,1538487060.60366
  64.82159,1538487062.14740
  65.51262,1538487064.31277
  66.17268,1538487066.46206
  66.32277,1538487068.56364
  66.99204,1538487070.07090
  65.69616,1538487072.30622
  60.28370,1538487074.52601
  51.72043,1538487076.01950
  52.21825,1538487078.16660
  46.09441,1538487080.35121
  47.35247,1538487082.52820
  41.54971,1538487084.08491
  38.97111,1538487086.30827
  55.71017,1538487088.48146
  69.87188,1538487090.01064
  73.10653,1538487092.25442
  57.99024,1538487094.54921
  68.08927,1538487096.06778
  64.75528,1538487098.31984
  63.27768,1538487100.52613
  61.65470,1538487102.11245
  62.20231,1538487104.45635
  61.76022,1538487106.00555
  68.58122,1538487108.20836
  72.75258,1538487110.30185
  79.77566,1538487112.44817
  92.12304,1538487114.67180
  97.73039,1538487116.18518
  70.39574,1538487118.41882
  65.10173,1538487120.63564
  69.89674,1538487122.19732
  73.45070,1538487124.32348
  70.83034,1538487126.57055
  60.95954,1538487128.05021
  62.91706,1538487130.24533
  64.79609,1538487132.44052
