  91.08896,1538491096.00506
  91.29957,1538491098.11015
  91.50571,1538491100.13629
  91.67055,1538491102.22750
  93.14120,1538491104.13757
  93.95806,1538491106.22406
  92.69272,1538491108.02785
  91.25613,1538491110.01006
  84.99209,1538491112.18088
  81.44707,1538491114.04470
  78.35362,1538491116.13275
  71.06206,1538491118.11889
  75.53224,1538491120.21988
  62.28861,1538491122.18461
  56.02409,1538491124.14081
  53.12134,1538491126.03802
  41.47839,1538491128.16655
  42.80599,1538491130.06660
  33.24895,1538491132.18393
  29.06685,1538491134.07546
  22.64706,1538491136.13546
  22.75017,1538491138.17586
  23.17034,1538491140.02226
  23.79794,1538491142.14247
  27.31873,1538491144.04382
  29.96389,1538491146.13567
  26.99435,1538491148.02920
  51.42951,1538491150.18913
  48.98142,1538491152.19938
  56.19687,1538491154.00936
  63.17922,1538491156.08654
  71.12497,1538491158.11585
  76.00787,1538491160.01003
  80.31944,1538491162.12257
  82.57033,1538491164.04283
  85.17545,1538491166.12363
  85.60278,1538491168.16656
  88.61698,1538491170.10817
  91.05467,1538491172.18896
  92.94886,1538491174.07270
  94.05305,1538491176.21926
  94.07344,1538491178.10298
  93.08707,1538491180.09979
  91.19045,1538491182.06771
  88.56164,1538491184.09801
  85.56451,1538491186.20461
  82.99271,1538491188.13373
  79.61414,1538491190.13304
  68.48116,1538491192.10367
  68.25331,1538491194.19779
  72.70031,1538491196.10613
  63.00952,1538491198.03163
  51.28247,1538491200.01938
  39.00769,1538491202.23102
  38.86027,1538491204.00101
  29.45462,1538491206.12601
  22.89607,1538491208.17445
  22.95709,1538491210.12979
  22.90669,1538491212.00529
  22.98402,1538491214.16560
  30.18255,1538491216.21555
  34.10148,1538491218.11510
  38.25159,1538491220.05074
  46.27909,1538491222.10033
  58.88488,1538491224.12875
  64.03447,1538491226.13159
  68.96333,1538491228.13441
  74.24784,1538491230.09713
  76.56286,1538491232.15510
  82.15243,1538491234.17346
  82.18570,1538491236.00947
  86.23191,1538491238.04019
  90.04573,1538491240.13676
  92.87624,1538491242.05441
  93.50640,1538491244.18657
  94.61575,1538491246.12372
  94.27605,1538491248.05192
  93.88112,1538491250.14844
  93.47325,1538491252.04221
  92.91139,1538491254.14450
  92.09920,1538491256.08274
  90.73843,1538491258.22844
  87.79257,1538491260.09578
  85.65612,1538491262.00018
  80.08110,1538491264.13260
  76.23369,1538491266.15999
  70.39566,1538491268.04304
  62.13604,1538491270.16138
  53.65594,1538491272.14882
  42.69318,1538491274.18274
  33.41831,1538491276.15004
  25.62655,1538491278.17510
  29.64513,1538491280.06161
  31.60389,1538491282.29664
  24.16487,1538491284.06134
  23.41166,1538491286.01472
  22.70350,1538491288.12132
  28.63025,1538491290.03801
  29.02563,1538491292.12190
  31.92675,1538491294.12172
  31.13921,1538491296.01305
  45.96344,1538491298.22773
  52.38941,1538491300.15791
  67.40786,1538491302.17181
  63.58953,1538491304.06284
  68.04696,1538491306.07751
  77.18819,1538491308.13317
  80.14899,1538491310.01101
  89.50691,1538491312.16974
  91.97552,1538491314.02555
  92.33812,1538491316.13968
  93.59253,1538491318.03817
  93.67120,1538491320.24103
  93.55407,1538491322.13315
  93.44603,1538491324.05724
  92.51292,1538491326.03635
  93.16637,1538491328.20284
  93.47568,1538491330.08283
  90.43561,1538491332.14883
  86.52245,1538491334.04581
  81.16878,1538491336.15945
  79.52332,1538491338.06422
  75.96800,1538491340.17327
  73.75630,1538491342.01140
  73.91712,1538491344.10681
  75.32895,1538491346.17230
  67.22975,1538491348.09310
  44.53270,1538491350.09403
  31.51039,1538491352.15852
  27.21600,1538491354.12174
  27.26124,1538491356.18079
  24.67186,1538491358.12307
  22.57053,1538491360.09331
  26.80462,1538491362.28990
  27.55201,1538491364.08188
  30.14865,1538491366.10680
  30.87240,1538491368.12181
  38.68088,1538491370.07751
  37.79680,1538491372.03892
  51.54592,1538491374.14193
  61.57556,1538491376.18879
  56.85175,1538491378.11494
  65.87868,1538491380.25815
  75.69667,1538491382.07402
  81.42802,1538491384.18058
  84.14398,1538491386.04909
  88.15762,1538491388.18076
  88.94889,1538491390.07430
  88.74074,1538491392.22234
  90.79985,1538491394.08895
  92.79028,1538491396.20784
