  37.55191,1538490640.14293
  31.79783,1538490642.21093
  31.42634,1538490644.11098
  35.05705,1538490646.07474
  34.86688,1538490648.18335
  33.70702,1538490650.19483
  32.96030,1538490652.03071
  30.02944,1538490654.00296
  28.56077,1538490656.01789
  24.99371,1538490658.14757
  23.75935,1538490660.07073
  21.98867,1538490662.15680
  23.07140,1538490664.10700
  31.69496,1538490666.03814
  44.13039,1538490668.19236
  50.90230,1538490670.15558
  59.33075,1538490672.19261
  65.82835,1538490674.03361
  65.67315,1538490676.13379
  63.81490,1538490678.15071
  79.61770,1538490680.08648
  82.63060,1538490682.10891
  87.92798,1538490684.08928
  88.87288,1538490686.06581
  85.85410,1538490688.18813
  91.43199,1538490690.22494
  91.24561,1538490692.00434
  92.77693,1538490694.00816
  94.93097,1538490696.11238
  95.50078,1538490698.00400
  95.11067,1538490700.10910
  91.49558,1538490702.00931
  87.96545,1538490704.14283
  87.57405,1538490706.06937
  86.47372,1538490708.18220
  83.21038,1538490710.11376
  81.30630,1538490712.02157
  75.84148,1538490714.14400
  68.49613,1538490716.04785
  60.57135,1538490718.21960
  43.73524,1538490720.13079
  32.77020,1538490722.03537
  26.19848,1538490724.18709
  33.11424,1538490726.17036
  26.61351,1538490728.21784
  23.86110,1538490730.16151
  21.85332,1538490732.16987
  22.34251,1538490734.11956
  26.37198,1538490736.17000
  33.87335,1538490738.13973
  40.62089,1538490740.04195
  47.73431,1538490742.18419
  49.49533,1538490744.15449
  57.02071,1538490746.07845
  62.79476,1538490748.14815
  54.87856,1538490750.14876
  68.94953,1538490752.19228
  75.52122,1538490754.12414
  83.21131,1538490756.00840
  86.80131,1538490758.11444
  89.54408,1538490760.01299
  92.25668,1538490762.11927
  94.26111,1538490764.17724
  94.45480,1538490766.00059
  94.09653,1538490768.23535
  93.79774,1538490770.17589
  93.08420,1538490772.12708
  92.26602,1538490774.16022
  90.53707,1538490776.15402
  90.54627,1538490778.15333
  89.92801,1538490780.05088
  89.94903,1538490782.12238
  88.57861,1538490784.18094
  82.52912,1538490786.01695
  74.89385,1538490788.15378
  72.16697,1538490790.20424
  55.69732,1538490792.07220
  51.42531,1538490794.09458
  42.87214,1538490796.04365
  32.06919,1538490798.19197
  28.20930,1538490800.11558
  23.94293,1538490802.00730
  23.01015,1538490804.23364
  22.03900,1538490806.20638
  25.75328,1538490808.04828
  34.89147,1538490810.05986
  46.42110,1538490812.03063
  37.78239,1538490814.01591
  54.86978,1538490816.17516
  49.55251,1538490818.15376
  51.98633,1538490820.02269
  61.47248,1538490822.19125
  68.07642,1538490824.10949
  74.07434,1538490826.06946
  70.34360,1538490828.19132
  78.33009,1538490830.05175
  88.44595,1538490832.18643
  90.41028,1538490834.18775
  91.22204,1538490836.00377
  92.19272,1538490838.08524
  91.88789,1538490840.14865
  92.48702,1538490842.11851
  92.17181,1538490844.00871
  91.50076,1538490846.12325
  91.61524,1538490848.20762
  90.16269,1538490850.06305
  89.94334,1538490852.06221
  86.08534,1538490854.16181
  79.49437,1538490856.07302
  78.27220,1538490858.18463
  72.07477,1538490860.08336
  65.01940,1538490862.01499
  65.05713,1538490864.16692
  61.25679,1538490866.04642
  56.07273,1538490868.20152
  37.72776,1538490870.07743
  35.38378,1538490872.16985
  29.74848,1538490874.13408
  25.26113,1538490876.06170
  22.59656,1538490878.14133
  22.08081,1538490880.08928
  24.32931,1538490882.04950
  30.51975,1538490884.02925
  42.35392,1538490886.17245
  47.57442,1538490888.10568
  48.04737,1538490890.16994
  51.95631,1538490892.17477
  54.84270,1538490894.15191
  65.92140,1538490896.16927
  68.22679,1538490898.07639
  77.98120,1538490900.06018
  78.45199,1538490902.18734
  87.20156,1538490904.09420
  87.59681,1538490906.18433
  86.86249,1538490908.12419
  88.20881,1538490910.17502
  86.29305,1538490912.13539
  88.24123,1538490914.13070
  92.90368,1538490916.09571
  94.87068,1538490918.05040
  95.55454,1538490920.13346
  94.88785,1538490922.12404
  94.34328,1538490924.21610
  92.81483,1538490926.06639
  89.51668,1538490928.03212
  82.94793,1538490930.02994
  80.48648,1538490932.01271
  80.04870,1538490934.23955
  74.67329,1538490936.16115
  63.57885,1538490938.13339
  62.52710,1538490940.02162
  62.61425,1538490942.01006
  61.11349,1538490944.17605
  51.90040,1538490946.17386
  33.13791,1538490948.17722
  24.91619,1538490950.11334
  23.25395,1538490952.01469
  22.95772,1538490954.07219
  24.56345,1538490956.10665
  28.15392,1538490958.17953
  24.13834,1538490960.01850
  28.53494,1538490962.08600
  33.09407,1538490964.21255
  39.99010,1538490966.19145
  53.28789,1538490968.18575
  65.76636,1538490970.15557
  67.91913,1538490972.16943
  70.10218,1538490974.02857
  73.12345,1538490976.08718
  76.32286,1538490978.04087
  80.20517,1538490980.02016
  82.72142,1538490982.04847
  83.53500,1538490985.00758
