  65.77616,  12.63586
  65.82132,  13.85843
  66.43427,  15.09268
  64.49978,  16.38248
  64.32482,  17.58095
  65.01646,  18.78083
  64.98940,  20.04386
  61.38636,  21.43446
  58.62937,  22.69983
  59.27462,  23.96002
  57.27309,  25.28426
  59.15194,  26.56575
  58.97858,  27.84306
  58.16289,  29.12146
  59.21378,  30.46669
  63.39169,  31.72036
  63.56192,  32.99575
  57.51026,  34.37442
  64.44138,  35.63276
  64.07486,  36.89540
  62.39433,  38.22813
  61.40746,  39.48134
  62.41211,  40.75073
  67.17081,  42.03114
   5.52131,  43.67602
  14.50012,  45.08858
  65.33121,  46.59415
  66.34074,  47.86672
  66.37123,  49.13809
  65.86641,  50.51377
  65.64352,  51.80420
  66.62383,  53.09723
  65.30160,  54.47188
  65.14884,  55.76232
  66.15420,  57.06657
  66.31894,  58.41508
  66.60455,  59.71253
  66.63554,  61.00430
  66.52816,  62.39689
  66.19706,  63.67798
  66.03210,  64.93890
  66.25883,  66.22933
  65.96229,  67.58687
  65.78187,  68.87393
  66.29917,  70.16629
  66.50083,  71.54295
  66.27337,  72.95799
  65.78897,  74.24832
  65.34720,  75.64603
  64.85182,  76.91312
  64.41692,  78.20902
  64.02553,  79.56518
  64.54343,  80.84747
  64.60003,  82.13096
  63.59340,  83.50554
  62.83660,  84.77406
  62.91732,  86.06982
  63.25693,  87.44047
  63.89825,  88.70082
  64.13104,  89.96470
  64.51770,  91.32637
  64.15446,  92.61074
  63.67626,  93.91816
  63.45661,  95.30068
  63.87088,  96.63604
  63.71815,  97.92428
  63.67288,  99.22875
  63.92110, 100.73877
  63.80058, 102.04123
  63.49050, 103.43332
  63.01964, 104.71071
  63.01774, 106.00014
  63.72404, 107.37117
  64.15139, 108.66582
  63.98653, 109.95016
  63.24519, 111.34121
  62.24200, 112.64269
  63.79254, 113.92676
  64.58761, 115.30042
  64.61002, 116.59386
  64.29256, 117.85037
  64.24458, 119.21499
  63.67189, 120.51244
  63.59754, 121.82080
  63.51986, 123.19145
  63.92831, 124.48433
  64.28194, 125.77276
  64.73414, 127.13338
  64.75752, 128.56340
  64.30814, 129.85862
  63.78368, 131.22626
  65.01450, 132.52438
  64.33940, 133.80980
  64.28956, 135.16340
  60.49464, 136.43983
  63.61164, 137.71519
  64.75639, 139.00282
  65.42430, 140.36344
  65.34409, 141.63081
  65.39440, 142.90861
  65.45880, 144.26822
  65.82360, 145.56330
  65.83210, 146.84571
  65.92692, 148.10508
  65.94672, 149.48951
  65.69305, 150.75186
  65.57071, 152.04229
  65.56136, 153.40391
  65.79346, 154.70738
  65.82165, 155.97274
  65.66737, 157.46071
  65.10038, 158.74011
  64.80952, 160.00051
  64.99039, 161.36219
  65.04618, 162.63948
  64.93586, 163.91487
  64.96938, 165.26346
  65.17931, 166.53284
  65.30926, 167.81023
  65.66117, 169.08297
  65.98461, 170.44259
  66.22023, 171.73502
  66.28087, 173.02646
  65.68706, 174.37614
  64.83246, 175.67816
  64.38410, 176.95149
  64.18949, 178.25897
  64.13753, 179.61859
  65.02682, 180.90702
  64.97133, 182.19339
  64.63882, 183.55401
  64.58525, 184.83752
  64.39911, 186.22922
  64.48364, 187.59212
  64.17591, 188.85713
  63.94694, 190.12901
  64.13178, 191.48586
  64.28798, 192.74089
  64.37943, 193.99538
  64.76648, 195.34303
  65.02530, 196.61146
  65.09861, 197.89688
  65.15153, 199.23744
  65.09170, 200.52988
  65.03032, 201.83736
  64.98731, 203.11576
  64.83119, 204.48039
  64.69126, 205.77784
  64.62168, 207.02215
  12.26091, 208.54921
  63.17851, 209.86055
  62.96911, 211.22317
  62.03488, 212.50759
  66.49705, 213.79100
  65.90964, 215.32809
  66.49937, 216.64159
  61.77400, 217.95508
  63.70026, 219.23448
  67.04203, 220.61215
  64.37478, 221.92130
  66.11161, 223.20171
  63.68606, 224.58338
  63.37051, 225.86279
  66.91274, 227.15021
  65.47562, 228.52694
  64.27764, 229.78972
  64.16727, 231.05508
  66.31902, 232.41269
  67.61615, 233.70951
  67.54416, 234.99092
  67.51743, 236.38061
  60.70326, 237.66509
  65.32865, 238.92438
  63.95747, 240.34516
  65.65724, 241.76927
  65.36022, 243.12989
  66.30785, 244.41797
  63.69278, 245.73046
  65.61341, 247.07203
  63.55601, 248.39054
  60.90101, 249.70306
  64.55479, 251.06267
  61.15725, 252.34663
  59.81781, 253.66714
  65.37501, 255.05506
  64.15908, 256.34243
  65.61817, 257.62866
  60.94441, 258.93713
  63.50982, 260.29736
  64.41538, 261.58827
  63.21320, 262.87849
  63.05790, 264.27324
  66.16709, 265.56166
  65.92280, 266.86714
