  32.62203,1538496932.00892
  37.20112,1538496934.08344
  41.85832,1538496936.07422
  40.13263,1538496938.10312
  49.53674,1538496940.14165
  44.78611,1538496942.18941
  39.19361,1538496944.16817
  38.00125,1538496946.16756
  36.54614,1538496948.13228
  27.90621,1538496950.04586
  24.97675,1538496952.08868
  23.88167,1538496954.07177
  24.05651,1538496956.04369
  27.80067,1538496958.06299
  31.06931,1538496960.10429
  34.71018,1538496962.01667
  41.86981,1538496964.05709
  46.22632,1538496966.12498
  50.54955,1538496968.16395
  56.99489,1538496970.02190
  61.66746,1538496972.10942
  69.89662,1538496974.02300
  74.91988,1538496976.11707
  81.05136,1538496978.02032
  84.43276,1538496980.12692
  87.15199,1538496982.06361
  91.04530,1538496984.01379
  92.61058,1538496986.12163
  94.42212,1538496988.04478
  94.62695,1538496990.16588
  94.23420,1538496992.09701
  93.31147,1538496994.08968
  92.87527,1538496996.05840
  92.98025,1538496998.18548
  92.47825,1538497000.13065
  91.87108,1538497002.16135
  90.31057,1538497004.00685
  85.76283,1538497006.14855
  81.97724,1538497008.08890
  77.84572,1538497010.04531
  77.73795,1538497012.04866
  75.70794,1538497014.22450
  68.86215,1538497016.11590
  58.65377,1538497018.14345
  47.27825,1538497020.14531
  41.94320,1538497022.06249
  35.12348,1538497024.17612
  27.72948,1538497026.00003
  26.81124,1538497028.02240
  25.46086,1538497030.17663
  23.07380,1538497032.11936
  24.18610,1538497034.06277
  29.56588,1538497036.10294
  36.71508,1538497038.09524
  43.76861,1538497040.13621
  47.27000,1538497042.01771
  43.54882,1538497044.10841
  56.07646,1538497046.17794
  55.63041,1538497048.02953
  61.62112,1538497050.07299
  68.06268,1538497052.18292
  74.90833,1538497054.09662
  82.46236,1538497056.04532
  84.07706,1538497058.15509
  88.83250,1538497060.11887
  87.84174,1538497062.05023
  89.01910,1538497064.18641
  91.75473,1538497066.15267
  92.85205,1538497068.09533
  93.75399,1538497070.04305
  94.50506,1538497072.16697
  95.03216,1538497074.11717
  93.93307,1538497076.11529
  88.30594,1538497078.05244
  84.54323,1538497080.02424
  77.51855,1538497082.01854
  79.31220,1538497084.16123
  77.14201,1538497086.14713
  77.57079,1538497088.11390
  73.36563,1538497090.10648
  68.81194,1538497092.07775
  54.44625,1538497094.02205
  47.94421,1538497096.19704
  35.56336,1538497098.11213
  25.51322,1538497100.11023
  26.30710,1538497102.12410
  24.66215,1538497104.12342
  23.68077,1538497106.12953
  23.23652,1538497108.10865
  23.30146,1538497110.05082
  26.76812,1538497112.01704
  32.81942,1538497114.00984
  40.95811,1538497116.06682
  46.11918,1538497118.00497
  50.65015,1538497120.15330
  62.74925,1538497122.01310
  74.15838,1538497124.05415
  74.58399,1538497126.10485
  77.72596,1538497128.15730
  78.25624,1538497130.19622
  81.02291,1538497132.02713
  87.01461,1538497134.12090
  89.27858,1538497136.20795
  91.27156,1538497138.10208
  94.23819,1538497140.19271
  94.84190,1538497142.24868
  94.79771,1538497144.18330
  94.16914,1538497146.21787
  93.56191,1538497148.17417
  92.30610,1538497150.13840
  91.28243,1538497152.01188
  89.25754,1538497154.08740
  88.23544,1538497156.04706
  86.62052,1538497158.14943
  84.28376,1538497160.04319
  80.11925,1538497162.02763
  74.96677,1538497164.16210
  75.94553,1538497166.06221
  68.71259,1538497168.16241
  59.30834,1538497170.07863
  42.80053,1538497172.14111
  43.01516,1538497174.02119
  39.36487,1538497176.09017
  30.57888,1538497178.04833
  28.87460,1538497180.15142
  30.35772,1538497182.10415
  23.96518,1538497184.17313
  22.81651,1538497186.04711
  24.38890,1538497188.09525
  28.60398,1538497190.01537
  35.17005,1538497192.13601
  39.56265,1538497194.07116
  40.73200,1538497196.05304
  48.16361,1538497198.16362
  61.62322,1538497200.07321
  60.07198,1538497202.05147
  63.63501,1538497204.06120
  71.50915,1538497206.07355
  80.59290,1538497208.12405
  86.65673,1538497210.18603
  90.43551,1538497212.10983
  88.85103,1538497214.17297
  89.26622,1538497216.05345
  90.13179,1538497218.10851
  91.03554,1538497220.19536
  91.98875,1538497222.11892
  92.73994,1538497224.19705
  93.29845,1538497226.06552
  93.31293,1538497228.17262
  92.46096,1538497230.07718
  92.17933,1538497232.22022
  90.90217,1538497234.07616
  90.12684,1538497236.15582
  87.22749,1538497238.07671
  77.12482,1538497240.18232
  70.97143,1538497242.09003
  70.08676,1538497244.20068
  66.42938,1538497246.14154
  71.66254,1538497248.00765
  66.98867,1538497250.12280
  63.00442,1538497252.03164
  50.07939,1538497254.04778
  34.65284,1538497256.09437
  27.51278,1538497258.03553
  23.74076,1538497260.11360
  22.75378,1538497262.17659
  23.62941,1538497264.09421
  26.00757,1538497266.13908
  34.11734,1538497268.12296
  34.86884,1538497271.68296
