  89.50602,1538495858.20893
  90.44275,1538495860.00224
  93.80962,1538495862.10284
  94.39446,1538495864.00151
  94.46833,1538495866.04144
  94.29686,1538495868.16383
  94.33573,1538495870.05729
  94.38733,1538495872.08017
  94.64352,1538495874.07547
  94.75084,1538495876.12993
  94.54623,1538495878.01645
  94.40437,1538495880.02033
  93.96341,1538495882.01069
  92.99655,1538495884.00970
  94.92853,1538495886.10928
  95.10293,1538495888.01123
  94.25575,1538495890.11447
  92.12189,1538495892.02019
  89.90116,1538495894.19417
  88.70997,1538495896.05938
  86.94252,1538495898.15896
  84.85646,1538495900.06131
  83.47445,1538495902.16991
  83.45145,1538495904.07812
  82.16477,1538495906.18425
  80.76182,1538495908.11990
  75.91350,1538495910.06860
  62.21946,1538495912.20240
  50.73280,1538495914.06413
  39.65298,1538495916.00479
  33.52967,1538495918.10719
  32.68760,1538495920.19893
  27.44542,1538495922.13558
  25.05106,1538495924.08820
  23.68587,1538495926.07552
  25.00787,1538495928.02783
  28.88032,1538495930.00374
  33.21632,1538495932.00067
  38.42119,1538495934.05112
  43.44407,1538495936.09520
  47.04134,1538495938.10905
  53.70475,1538495940.13561
  59.08666,1538495942.17703
  63.11409,1538495944.05143
  67.65007,1538495946.11776
  73.55450,1538495948.17874
  77.70028,1538495950.07428
  81.77888,1538495952.20093
  87.06734,1538495954.06639
  88.68802,1538495956.04518
  90.43764,1538495958.16193
  90.98332,1538495960.11532
  91.56892,1538495962.09673
  91.79913,1538495964.01984
  92.06847,1538495966.01762
  92.02258,1538495968.14147
  92.86486,1538495970.06743
  93.31751,1538495972.16952
  93.64404,1538495974.13173
  91.79932,1538495976.08146
  91.32506,1538495978.01055
  90.32000,1538495980.14472
  87.05053,1538495982.08539
  84.45217,1538495984.19711
  79.88809,1538495986.11877
  76.72776,1538495988.07046
  74.11286,1538495990.02968
  70.89744,1538495992.17538
  66.67065,1538495994.11606
  56.96854,1538495996.07829
  43.95962,1538495998.05471
  40.40573,1538496000.16386
  28.23376,1538496002.17221
  24.56795,1538496004.16150
  23.43751,1538496006.14878
  23.03166,1538496008.11350
  23.24345,1538496010.05225
  27.57380,1538496012.04354
  40.46511,1538496014.03940
  35.64670,1538496016.02487
  45.59400,1538496018.07632
  55.89375,1538496020.15491
  52.56451,1538496022.00793
  56.38330,1538496024.04161
  64.50108,1538496026.09909
  66.31703,1538496028.01422
  66.50327,1538496030.14508
  73.66215,1538496032.30617
  76.23209,1538496034.15559
  76.21621,1538496036.06617
  77.24937,1538496038.17477
  83.01224,1538496040.07953
  86.36126,1538496042.16858
  90.51515,1538496044.06813
  91.20841,1538496046.16170
  93.21147,1538496048.07158
  93.64546,1538496050.19246
  93.64293,1538496052.16622
  92.11827,1538496054.10607
  90.85224,1538496056.00663
  87.12649,1538496058.12020
  85.12694,1538496060.01808
  84.16217,1538496062.13769
  82.62638,1538496064.06631
  80.87445,1538496066.17291
  76.15517,1538496068.07998
  69.06978,1538496070.01763
  61.64658,1538496072.20439
  54.64466,1538496074.07135
  50.43409,1538496076.20447
  52.43707,1538496078.11578
  53.16135,1538496080.04642
  45.19418,1538496082.07637
  27.43409,1538496084.04417
  25.23742,1538496086.14642
  24.17730,1538496088.04963
  24.35534,1538496090.15984
  33.97361,1538496092.08455
  37.06715,1538496094.02721
  42.66466,1538496096.18974
  42.85182,1538496098.14279
  48.86425,1538496100.16115
  50.28395,1538496102.14994
  54.94169,1538496104.13827
  54.11244,1538496106.12024
  56.16754,1538496108.09334
  59.36776,1538496110.10119
  64.30384,1538496112.11810
  74.69720,1538496114.17156
  78.65950,1538496116.00644
  79.23656,1538496118.08646
  81.54096,1538496120.02111
  81.71427,1538496123.15089
