  61.22669,   7.58417
  61.93893,  14.85755
  62.20534,  22.14394
  62.05591,  29.43729
  62.21680,  36.71367
  61.57100,  44.00005
  61.57036,  51.27540
  58.83137,  58.55873
  43.24855,  65.83910
  34.68551,  73.13051
  62.03047,  80.41590
  86.02868,  87.68823
 101.61436,  95.25633
 109.46941, 102.54471
 108.74860, 109.81708
 105.19785, 117.10444
  90.80683, 124.39783
  70.84718, 131.67923
  58.95600, 138.95855
  55.61508, 146.26297
  55.77271, 153.51932
  51.78781, 160.79963
  43.41547, 168.09002
  38.90998, 175.37039
  69.81002, 182.64877
  86.07759, 189.92813
  97.84145, 197.21649
 108.13442, 204.48885
 111.39153, 211.79325
 108.02579, 219.07260
  92.09187, 226.35297
  73.91587, 233.62531
  54.47604, 240.91369
  47.70608, 248.18606
  49.25841, 255.48749
  52.65004, 262.76182
  48.32767, 270.04817
  47.55725, 277.32658
  47.19169, 284.59686
  56.21072, 291.87622
  74.77449, 299.17216
  92.16577, 306.45252
 103.45478, 313.73188
 109.11381, 321.01224
 104.59632, 328.29160
  98.14349, 335.57196
  80.69674, 342.86736
  59.83976, 350.14772
  42.33611, 357.42808
  43.15509, 364.70945
  48.46332, 371.98680
  54.17206, 379.26816
  55.29447, 386.54853
  55.25526, 393.84393
  54.40850, 401.12329
